datetime,datenum,year,month,day,data_mean_global,data_mean_nh,data_mean_sh
1898-07-15,693427,1898,7,15,294.159052429187,293.33838167083803,294.979723187535
1898-08-15,693458,1898,8,15,292.58757595857,290.313138249884,294.862013667255
1898-09-15,693489,1898,9,15,292.578460026521,290.446485255648,294.710434797394
1898-10-15,693519,1898,10,15,293.64691860989603,292.592926462415,294.700910757378
1898-11-15,693550,1898,11,15,294.68154855183997,294.508428779182,294.854668324499
1898-12-15,693580,1898,12,15,295.346491557574,295.783003252106,294.90997986304296
1899-01-15,693611,1899,1,15,295.836768010065,296.641016032212,295.032519987918
1899-02-15,693642,1899,2,15,296.24316429242197,297.321907526497,295.164421058347
1899-03-15,693670,1899,3,15,296.606923617051,297.986285778551,295.227561455551
1899-04-15,693701,1899,4,15,296.868785656505,298.53995920479696,295.197612108213
1899-05-15,693731,1899,5,15,296.830796596359,298.455269738556,295.206323454162
1899-06-15,693762,1899,6,15,296.11494682829897,296.947082717715,295.282810938884
1899-07-15,693792,1899,7,15,294.500188994674,293.68582111767995,295.314556871669
1899-08-15,693823,1899,8,15,292.931739520593,290.66435827452204,295.199120766664
1899-09-15,693854,1899,9,15,292.92576250161596,290.801844070706,295.04968093252603
1899-10-15,693884,1899,10,15,293.998202646656,292.953574067248,295.042831226064
1899-11-15,693915,1899,11,15,295.0369161942,294.874661341223,295.199171047177
1899-12-15,693945,1899,12,15,295.705788082836,296.15385323338796,295.257722932285
1900-01-15,693976,1900,1,15,296.20596389274397,297.023129884622,295.388797900865
1900-02-15,694007,1900,2,15,296.614809509124,297.70618133049703,295.523437687751
1900-03-15,694035,1900,3,15,296.980286495298,298.371423726607,295.589149263989
1900-04-15,694066,1900,4,15,297.24335431595904,298.924513988782,295.562194643137
1900-05-15,694096,1900,5,15,297.204653373023,298.835448819901,295.57385792614497
1900-06-15,694127,1900,6,15,296.486728876377,297.31989093933703,295.653566813417
1900-07-15,694157,1900,7,15,294.872528792264,294.056467760881,295.688589823647
1900-08-15,694188,1900,8,15,293.30758282747,291.040139554627,295.575026100314
1900-09-15,694219,1900,9,15,293.303980899347,291.182005655571,295.425956143123
1900-10-15,694249,1900,10,15,294.378459745199,293.338246385883,295.418673104516
1900-11-15,694280,1900,11,15,295.417432919119,295.26236016325197,295.572505674985
1900-12-15,694310,1900,12,15,296.084199654158,296.540979236096,295.62742007222
1901-01-15,694341,1901,1,15,296.574428464023,297.398771518495,295.750085409551
1901-02-15,694372,1901,2,15,296.97794204013803,298.07637833008204,295.879505750194
1901-03-15,694400,1901,3,15,297.336868610416,298.734617453383,295.93911976745
1901-04-15,694431,1901,4,15,297.59254542876,299.279299645041,295.90579121247896
1901-05-15,694461,1901,5,15,297.545069029364,299.179311104839,295.910826953889
1901-06-15,694492,1901,6,15,296.817623336671,297.651099570828,295.984147102513
1901-07-15,694522,1901,7,15,295.19587023482103,294.378560006008,296.01318046363497
1901-08-15,694553,1901,8,15,293.625832460331,291.358215503807,295.893449416855
1901-09-15,694584,1901,9,15,293.617446593405,291.496598813049,295.73829437375997
1901-10-15,694614,1901,10,15,294.688231161259,293.650727978374,295.725734344143
1901-11-15,694645,1901,11,15,295.724033621731,295.573431593031,295.87463565043
1901-12-15,694675,1901,12,15,296.38808461672,296.850350851525,295.925818381914
1902-01-15,694706,1902,1,15,296.874561447502,297.702789520505,296.046333374499
1902-02-15,694737,1902,2,15,297.27749741650797,298.379812648905,296.17518218411203
1902-03-15,694765,1902,3,15,297.637506919953,299.03901999758597,296.23599384232
1902-04-15,694796,1902,4,15,297.895805610999,299.5860292251,296.205581996899
1902-05-15,694826,1902,5,15,297.851919472589,299.488975077005,296.214863868173
1902-06-15,694857,1902,6,15,297.128839064123,297.964158635096,296.293519493149
1902-07-15,694887,1902,7,15,295.512695420288,294.697047618405,296.328343222171
1902-08-15,694918,1902,8,15,293.949271401492,291.68426678459997,296.214276018385
1902-09-15,694949,1902,9,15,293.947418847618,291.830205354885,296.064632340351
1902-10-15,694979,1902,10,15,295.024508598818,293.99175154376303,296.057265653872
1902-11-15,695010,1902,11,15,296.065810102202,295.921122817685,296.210497386719
1902-12-15,695040,1902,12,15,296.734134821505,297.203246689221,296.265022953788
1903-01-15,695071,1903,1,15,297.219284406526,298.051386184091,296.38718262896
1903-02-15,695102,1903,2,15,297.62376675157503,298.730440782375,296.517092720775
1903-03-15,695130,1903,3,15,297.983801213263,299.390510279238,296.577092147288
1903-04-15,695161,1903,4,15,298.24051500903,299.93735563407796,296.543674383982
1903-05-15,695191,1903,5,15,298.19454985626,299.840813667955,296.54828604456503
1903-06-15,695222,1903,6,15,297.468789774195,298.31692753041403,296.620652017976
1903-07-15,695252,1903,7,15,295.847111913485,295.0457019077,296.648521919271
1903-08-15,695283,1903,8,15,294.275343345632,292.022698771124,296.527987920139
1903-09-15,695314,1903,9,15,294.26511849217303,292.158153807987,296.372083176359
1903-10-15,695344,1903,10,15,295.333553602058,294.308642763882,296.358464440233
1903-11-15,695375,1903,11,15,296.36705829233,296.227630610701,296.50648597396
1903-12-15,695405,1903,12,15,297.029069389997,297.501624767211,296.556514012783
1904-01-15,695436,1904,1,15,297.505130734188,298.336002873935,296.67425859444097
1904-02-15,695467,1904,2,15,297.907607176824,299.012076152185,296.803138201464
1904-03-15,695496,1904,3,15,298.268246313307,299.672589164065,296.86390346254905
1904-04-15,695527,1904,4,15,298.527648044484,300.22331146664396,296.83198462232497
1904-05-15,695557,1904,5,15,298.488067022395,300.13704878865,296.83908525614
1904-06-15,695588,1904,6,15,297.771167354011,298.62827425783297,296.914060450189
1904-07-15,695618,1904,7,15,296.154640301906,295.365547327318,296.943733276493
1904-08-15,695649,1904,8,15,294.583441652837,292.340998640078,296.825884665596
1904-09-15,695680,1904,9,15,294.574667328419,292.475248790126,296.674085866712
1904-10-15,695710,1904,10,15,295.64387128232397,294.623177379727,296.664565184921
1904-11-15,695741,1904,11,15,296.679126362543,296.540160835937,296.818091889149
1904-12-15,695771,1904,12,15,297.344342084549,297.815386743072,296.87329742602503
1905-01-15,695802,1905,1,15,297.83285022274,298.669927619923,296.99577282555697
1905-02-15,695833,1905,2,15,298.23884228449697,299.350122775257,297.127561793736
1905-03-15,695861,1905,3,15,298.601874325325,300.013463007611,297.19028564303903
1905-04-15,695892,1905,4,15,298.862656611801,300.565715074051,297.15959814955
1905-05-15,695922,1905,5,15,298.823236986796,300.479191561632,297.16728241196
1905-06-15,695953,1905,6,15,298.10567514057595,298.96883511187804,297.242515169274
1905-07-15,695983,1905,7,15,296.489106556049,295.70556152832404,297.272651583775
1905-08-15,696014,1905,8,15,294.918808985731,292.68236400841,297.15525396305196
1905-09-15,696045,1905,9,15,294.910863059277,292.81800666217003,297.003719456385
1905-10-15,696075,1905,10,15,295.981290612578,294.967865237957,296.994715987198
1905-11-15,696106,1905,11,15,297.017951261242,296.887050514463,297.14885200802104
1905-12-15,696136,1905,12,15,297.68479268792004,298.164322103779,297.205263272061
1906-01-15,696167,1906,1,15,298.175910654428,299.021835279436,297.329986029421
1906-02-15,696198,1906,2,15,298.584592057509,299.704672614169,297.46451150085
1906-03-15,696226,1906,3,15,298.951200114502,300.37132726053903,297.531072968465
1906-04-15,696257,1906,4,15,299.216572296607,300.92755204365,297.505592549563
1906-05-15,696287,1906,5,15,299.182085746444,300.844631745788,297.51953974710096
1906-06-15,696318,1906,6,15,298.469866567734,299.337667625603,297.602065509864
1906-07-15,696348,1906,7,15,296.86042447148,296.08101506395303,297.63983387900697
1906-08-15,696379,1906,8,15,295.299011810275,293.068316062872,297.52970755767797
1906-09-15,696410,1906,9,15,295.300016040961,293.21466468197104,297.385367399951
1906-10-15,696440,1906,10,15,296.37961558172503,295.375628501677,297.383602661773
1906-11-15,696471,1906,11,15,297.424977166679,297.305560047683,297.544394285676
1906-12-15,696501,1906,12,15,298.09966913426,298.592258234086,297.607080034435
1907-01-15,696532,1907,1,15,298.596527399356,299.455452192913,297.7376026058
1907-02-15,696563,1907,2,15,299.011121830433,300.14513507468996,297.877108586175
1907-03-15,696591,1907,3,15,299.382582144869,300.817504262099,297.94766002764
1907-04-15,696622,1907,4,15,299.651714873981,301.37823541399104,297.925194333971
1907-05-15,696652,1907,5,15,299.619803875706,301.29840306578,297.941204685633
1907-06-15,696683,1907,6,15,298.909134474048,299.79329789580396,298.024971052291
1907-07-15,696713,1907,7,15,297.30080396689,296.536951664426,298.064656269355
1907-08-15,696744,1907,8,15,295.740193855536,293.523356344118,297.957031366955
1907-09-15,696775,1907,9,15,295.741274482071,293.668129064155,297.814419899987
1907-10-15,696805,1907,10,15,296.820413017899,295.827037703516,297.813788332282
1907-11-15,696836,1907,11,15,297.864686726076,297.75432390575503,297.97504954639703
1907-12-15,696866,1907,12,15,298.537677166627,299.037609396167,298.037744937087
1908-01-15,696897,1908,1,15,299.03166591134897,299.895442480459,298.16788934224
1908-02-15,696928,1908,2,15,299.443708076185,300.58064162320403,298.306774529167
1908-03-15,696957,1908,3,15,299.812379737409,301.24829851122996,298.37646096358895
1908-04-15,696988,1908,4,15,300.078556407574,301.804162935818,298.352949879331
1908-05-15,697018,1908,5,15,300.04362434712397,301.719424868457,298.367823825792
1908-06-15,697049,1908,6,15,299.3299464722,300.209449214384,298.450443730016
1908-07-15,697079,1908,7,15,297.71864992274504,296.9496904687,298.48760937679003
1908-08-15,697110,1908,8,15,296.155197143196,293.934196939952,298.376197346441
1908-09-15,697141,1908,9,15,296.15370030657397,294.077331466639,298.23006914650904
1908-10-15,697171,1908,10,15,297.230600885449,296.234934942362,298.226266828536
1908-11-15,697202,1908,11,15,298.273081447695,298.161356701417,298.384806193974
1908-12-15,697232,1908,12,15,298.944817414702,299.444333548666,298.44530128073797
1909-01-15,697263,1909,1,15,299.436254204561,300.29890184396,298.57360656516204
1909-02-15,697294,1909,2,15,299.848660949831,300.98536792863604,298.711953971025
1909-03-15,697322,1909,3,15,300.218731030922,301.65554485296,298.78191720888304
1909-04-15,697353,1909,4,15,300.487228121996,302.21521487527303,298.75924136871896
1909-05-15,697383,1909,5,15,300.455916294531,302.136310900493,298.77552168857
1909-06-15,697414,1909,6,15,299.746756170574,300.633701265887,298.859811075262
1909-07-15,697444,1909,7,15,298.139135416445,297.379092492726,298.899178340163
1909-08-15,697475,1909,8,15,296.5782080573,294.36553512821,298.79088098639
1909-09-15,697506,1909,9,15,296.57948306662,294.510706853482,298.648259279759
1909-10-15,697536,1909,10,15,297.658907429525,296.669918033471,298.647896825579
1909-11-15,697567,1909,11,15,298.704037762794,298.597958890631,298.810116634957
1909-12-15,697597,1909,12,15,299.378602959751,299.883214108363,298.873991811139
1910-01-15,697628,1910,1,15,299.87322770918996,300.741413550841,299.005041867539
1910-02-15,697659,1910,2,15,300.288177128149,301.430503007664,299.145851248634
1910-03-15,697687,1910,3,15,300.660282906237,302.10295366932803,299.217612143145
1910-04-15,697718,1910,4,15,300.930142417077,302.664485050222,299.195799783933
1910-05-15,697748,1910,5,15,300.899979875596,302.58775221811,299.212207533083
1910-06-15,697779,1910,6,15,300.191698359244,301.087498312778,299.29589840571
1910-07-15,697809,1910,7,15,298.583668401453,297.833015716911,299.334321085996
1910-08-15,697840,1910,8,15,297.021053849301,294.816870113464,299.225237585138
1910-09-15,697871,1910,9,15,297.02059719975,294.95930479821203,299.081889601289
1910-10-15,697901,1910,10,15,298.09812173345904,297.115480567695,299.080762899222
1910-11-15,697932,1910,11,15,299.141683642444,299.040735184839,299.242632100048
1910-12-15,697962,1910,12,15,299.815281342579,300.32414941409803,299.306413271061
1911-01-15,697993,1911,1,15,300.303486493873,301.170153065124,299.436819922622
1911-02-15,698024,1911,2,15,300.71985818517396,301.860025689772,299.57969068057497
1911-03-15,698052,1911,3,15,301.094997566033,302.535691966228,299.65430316583803
1911-04-15,698083,1911,4,15,301.369101770364,303.10301159756403,299.635191943163
1911-05-15,698113,1911,5,15,301.34623287351,303.03784490667005,299.65462084035
1911-06-15,698144,1911,6,15,300.647253553968,301.553541575793,299.740965532143
1911-07-15,698174,1911,7,15,299.044486143778,298.307792551729,299.781179735827
1911-08-15,698205,1911,8,15,297.482405655163,295.289893075115,299.674918235212
1911-09-15,698236,1911,9,15,297.483451874658,295.43099819769697,299.535905551619
1911-10-15,698266,1911,10,15,298.56206241697896,297.584748074589,299.53937675937
1911-11-15,698297,1911,11,15,299.60816050382704,299.50859781347,299.707723194184
1911-12-15,698327,1911,12,15,300.286411010046,300.794520708961,299.778301311131
1912-01-15,698358,1912,1,15,300.783523677779,301.65188666678,299.915160688778
1912-02-15,698389,1912,2,15,301.207613314049,302.349732441845,300.065494186254
1912-03-15,698418,1912,3,15,301.591288260219,303.03466824812404,300.147908272314
1912-04-15,698449,1912,4,15,301.874400006651,303.612523246572,300.136276766729
1912-05-15,698479,1912,5,15,301.861983636972,303.560928039617,300.163039234327
1912-06-15,698510,1912,6,15,301.174190223199,302.092314849181,300.256065597217
1912-07-15,698540,1912,7,15,299.579710634087,298.85732517890096,300.302096089272
1912-08-15,698571,1912,8,15,298.022513241233,295.843242400331,300.201784082134
1912-09-15,698602,1912,9,15,298.028254673217,295.987658865475,300.06885048095904
1912-10-15,698632,1912,10,15,299.110459610765,298.14322309683496,300.077696124694
1912-11-15,698663,1912,11,15,300.160034853774,300.068519728647,300.2515499789
1912-12-15,698693,1912,12,15,300.841928852193,301.357103560616,300.32675414377104
1913-01-15,698724,1913,1,15,301.34732445543597,302.227368904969,300.46728000590304
1913-02-15,698755,1913,2,15,301.77389663300096,302.928227308611,300.619565957392
1913-03-15,698783,1913,3,15,302.15872739782003,303.614760250197,300.702694545444
1913-04-15,698814,1913,4,15,302.441619941232,304.192690166129,300.690549716334
1913-05-15,698844,1913,5,15,302.427492321105,304.13938280451,300.715601837699
1913-06-15,698875,1913,6,15,301.73675777067996,302.667570717527,300.805944823833
1913-07-15,698905,1913,7,15,300.138910901148,299.427834470221,300.849987332075
1913-08-15,698936,1913,8,15,298.578144409747,296.407960856473,300.74832796302
1913-09-15,698967,1913,9,15,298.579648831461,296.545977439832,300.613320223091
1913-10-15,698997,1913,10,15,299.657248506827,298.69484699476004,300.619650018895
1913-11-15,699028,1913,11,15,300.701798247748,300.61307510602404,300.790521389473
1913-12-15,699058,1913,12,15,301.37832430947003,301.89405371883703,300.862594900104
1914-01-15,699089,1914,1,15,301.879473299112,302.758691059227,301.000255538996
1914-02-15,699120,1914,2,15,302.300337790971,303.45139782571704,301.14927775622397
1914-03-15,699148,1914,3,15,302.679513361408,304.129609234498,301.229417488317
1914-04-15,699179,1914,4,15,302.957080067464,304.699178220828,301.2149819141
1914-05-15,699209,1914,5,15,302.937510664364,304.636654892018,301.238366436709
1914-06-15,699240,1914,6,15,302.24151212524,303.155161160718,301.327863089762
1914-07-15,699270,1914,7,15,300.64022899357104,299.910397353117,301.370060634024
1914-08-15,699301,1914,8,15,299.078052419145,296.891047904931,301.265056933359
1914-09-15,699332,1914,9,15,299.078641827941,297.030231192047,301.127052463836
1914-10-15,699362,1914,10,15,300.156208739191,299.18133372369203,301.13108375469
1914-11-15,699393,1914,11,15,301.201114200151,301.102299525939,301.299928874363
1914-12-15,699423,1914,12,15,301.878215857809,302.385749038074,301.370682677544
1915-01-15,699454,1915,1,15,302.380603385789,303.253159391367,301.50804738021
1915-02-15,699485,1915,2,15,302.80268440246397,303.948362633305,301.657006171622
1915-03-15,699513,1915,3,15,303.183556313776,304.629309102262,301.73780352529
