,datenum,year,month,day,datetime,data_mean_global,data_mean_nh,data_mean_sh
1557,47405,129,10,15,15-Oct-0129 00:00:00,276.362572624876,275.198452431813,277.526692817939
1558,47436,129,11,15,15-Nov-0129 00:00:00,277.364530243471,277.075100494311,277.653959992632
1559,47466,129,12,15,15-Dec-0129 00:00:00,277.998957358817,278.315139247653,277.682775469981
1560,47497,130,1,15,15-Jan-0130 00:00:00,278.456372643165,279.135592586494,277.777152699836
1561,47528,130,2,15,15-Feb-0130 00:00:00,278.836261051019,279.788601285105,277.883920816932
1562,47556,130,3,15,15-Mar-0130 00:00:00,279.175027191284,280.427970845846,277.922083536723
1563,47587,130,4,15,15-Apr-0130 00:00:00,279.412535096915,280.959528761475,277.86554143235503
1564,47617,130,5,15,15-May-0130 00:00:00,279.353857831678,280.86090765835496,277.846808005002
1565,47648,130,6,15,15-Jun-0130 00:00:00,278.619286446352,279.344689020989,277.893883871715
1566,47678,130,7,15,15-Jul-0130 00:00:00,276.97778039787397,276.061688004264,277.893872791484
1567,47709,130,8,15,15-Aug-0130 00:00:00,275.373435387297,272.999383193615,277.747487580979
1568,47740,130,9,15,15-Sep-0130 00:00:00,275.33186744401,273.09543018683996,277.56830470117995
1569,47770,130,10,15,15-Oct-0130 00:00:00,276.366746901655,275.202626708592,277.530867094718
1570,47801,130,11,15,15-Nov-0130 00:00:00,277.369040682077,277.079610932917,277.65847043123796
1571,47831,130,12,15,15-Dec-0130 00:00:00,278.003788926676,278.319970815511,277.68760703784
1572,47862,131,1,15,15-Jan-0131 00:00:00,278.46150517462996,279.140725117959,277.782285231301
1573,47893,131,2,15,15-Feb-0131 00:00:00,278.84166924736803,279.794009481454,277.889329013282
1574,47921,131,3,15,15-Mar-0131 00:00:00,279.180680620722,280.433624275284,277.927736966161
1575,47952,131,4,15,15-Apr-0131 00:00:00,279.418398194572,280.965391859132,277.871404530013
1576,47982,131,5,15,15-May-0131 00:00:00,279.359889921681,280.866939748358,277.852840095005
1577,48013,131,6,15,15-Jun-0131 00:00:00,278.62544471264704,279.350847287284,277.90004213801
1578,48043,131,7,15,15-Jul-0131 00:00:00,276.984025974117,276.06793358050703,277.90011836772703
1579,48074,131,8,15,15-Aug-0131 00:00:00,275.37973411577497,273.005681922093,277.75378630945704
1580,48105,131,9,15,15-Sep-0131 00:00:00,275.338189875641,273.101752618471,277.57462713281103
1581,48135,131,10,15,15-Oct-0131 00:00:00,276.373068295986,275.208948102923,277.537188489049
1582,48166,131,11,15,15-Nov-0131 00:00:00,277.375341007288,277.085911258128,277.664770756449
1583,48196,131,12,15,15-Dec-0131 00:00:00,278.010052859576,278.32623474841097,277.69387097073997
1584,48227,132,1,15,15-Jan-0132 00:00:00,278.467722100657,279.14694204398603,277.78850215732797
1585,48258,132,2,15,15-Feb-0132 00:00:00,278.847833260594,279.80017349468,277.895493026507
1586,48287,132,3,15,15-Mar-0132 00:00:00,279.186790523847,280.439734178409,277.933846869286
1587,48318,132,4,15,15-Apr-0132 00:00:00,279.424457498928,280.971451163488,277.877463834369
1588,48348,132,5,15,15-May-0132 00:00:00,279.365906842056,280.87295666873297,277.85885701537995
1589,48379,132,6,15,15-Jun-0132 00:00:00,278.631430102444,279.356832677081,277.906027527807
1590,48409,132,7,15,15-Jul-0132 00:00:00,276.989987922077,276.073895528467,277.906080315687
1591,48440,132,8,15,15-Aug-0132 00:00:00,275.385677058882,273.0116248652,277.759729252564
1592,48471,132,9,15,15-Sep-0132 00:00:00,275.344114599119,273.107677341949,277.580551856289
1593,48501,132,10,15,15-Oct-0132 00:00:00,276.378971933304,275.214851740241,277.543092126367
1594,48532,132,11,15,15-Nov-0132 00:00:00,277.381217040152,277.091787290992,277.670646789313
1595,48562,132,12,15,15-Dec-0132 00:00:00,278.015891117938,278.332073006774,277.699709229102
1596,48593,133,1,15,15-Jan-0133 00:00:00,278.47350876271,279.152728706039,277.794288819381
1597,48624,133,2,15,15-Feb-0133 00:00:00,278.853550852771,279.805891086857,277.901210618684
1598,48652,133,3,15,15-Mar-0133 00:00:00,279.192417920825,280.445361575387,277.939474266264
1599,48683,133,4,15,15-Apr-0133 00:00:00,279.429969923624,280.976963588184,277.882976259064
1600,48713,133,5,15,15-May-0133 00:00:00,279.371275866086,280.878325692763,277.86422603941
1601,48744,133,6,15,15-Jun-0133 00:00:00,278.63662580312,279.362028377757,277.911223228483
1602,48774,133,7,15,15-Jul-0133 00:00:00,276.994986762751,276.078894369141,277.911079156361
1603,48805,133,8,15,15-Aug-0133 00:00:00,275.390463714878,273.016411521196,277.76451590856004
1604,48836,133,9,15,15-Sep-0133 00:00:00,275.348681957734,273.112244700564,277.585119214904
1605,48866,133,10,15,15-Oct-0133 00:00:00,276.383321093806,275.219200900743,277.547441286869
1606,48897,133,11,15,15-Nov-0133 00:00:00,277.385357313785,277.095927564625,277.674787062946
1607,48927,133,12,15,15-Dec-0133 00:00:00,278.019840027915,278.336021916751,277.70365813907904
1608,48958,134,1,15,15-Jan-0134 00:00:00,278.477292044217,279.156511987546,277.79807210088796
1609,48989,134,2,15,15-Feb-0134 00:00:00,278.85720245296903,279.809542687055,277.904862218883
1610,49017,134,3,15,15-Mar-0134 00:00:00,279.19597999884303,280.448923653405,277.943036344282
1611,49048,134,4,15,15-Apr-0134 00:00:00,279.43349285056803,280.980486515128,277.88649918600896
1612,49078,134,5,15,15-May-0134 00:00:00,279.374818225033,280.88186805171,277.867768398357
1613,49109,134,6,15,15-Jun-0134 00:00:00,278.640252038859,279.365654613496,277.914849464222
1614,49139,134,7,15,15-Jul-0134 00:00:00,276.998756542955,276.082664149345,277.914848936565
1615,49170,134,8,15,15-Aug-0134 00:00:00,275.394428869166,273.020376675484,277.768481062848
1616,49201,134,9,15,15-Sep-0134 00:00:00,275.35288647669,273.11644921952,277.58932373386
1617,49231,134,10,15,15-Oct-0134 00:00:00,276.387801128979,275.223680935916,277.551921322042
1618,49262,134,11,15,15-Nov-0134 00:00:00,277.39014117769,277.10071142852996,277.679570926851
1619,49292,134,12,15,15-Dec-0134 00:00:00,278.02494819403097,278.34113008286596,277.708766305195
1620,49323,135,1,15,15-Jan-0135 00:00:00,278.48273714698996,279.161957090319,277.803517203661
1621,49354,135,2,15,15-Feb-0135 00:00:00,278.862989287807,279.815329521893,277.91064905372
1622,49382,135,3,15,15-Mar-0135 00:00:00,279.202105522123,280.455049176685,277.949161867562
1623,49413,135,4,15,15-Apr-0135 00:00:00,279.439946179629,280.986939844189,277.89295251507
1624,49443,135,5,15,15-May-0135 00:00:00,279.38158063817997,280.888630464857,277.874530811504
1625,49474,135,6,15,15-Jun-0135 00:00:00,278.647297709506,279.372700284143,277.921895134869
1626,49504,135,7,15,15-Jul-0135 00:00:00,277.00605597807004,276.08996358446,277.92214837168
1627,49535,135,8,15,15-Aug-0135 00:00:00,275.401949866651,273.027897672969,277.776002060333
1628,49566,135,9,15,15-Sep-0135 00:00:00,275.360594123647,273.124156866477,277.597031380817
1629,49596,135,10,15,15-Oct-0135 00:00:00,276.395657801708,275.231537608645,277.559777994771
1630,49627,135,11,15,15-Nov-0135 00:00:00,277.39810654168997,277.10867679253,277.68753629085097
1631,49657,135,12,15,15-Dec-0135 00:00:00,278.032979204,278.34916109283597,277.716797315164
1632,49688,136,1,15,15-Jan-0136 00:00:00,278.49078804682597,279.170007990155,277.811568103497
1633,49719,136,2,15,15-Feb-0136 00:00:00,278.871011610606,279.823351844692,277.918671376519
1634,49748,136,3,15,15-Mar-0136 00:00:00,279.21004809017995,280.462991744742,277.957104435619
1635,49779,136,4,15,15-Apr-0136 00:00:00,279.447755104439,280.994748768999,277.90076143988
1636,49809,136,5,15,15-May-0136 00:00:00,279.389199320437,280.89624914711396,277.882149493761
1637,49840,136,6,15,15-Jun-0136 00:00:00,278.654667972156,279.380070546793,277.929265397519
1638,49870,136,7,15,15-Jul-0136 00:00:00,277.013128113556,276.097035719946,277.929220507166
1639,49901,136,8,15,15-Aug-0136 00:00:00,275.408687931261,273.034635737579,277.782740124943
1640,49932,136,9,15,15-Sep-0136 00:00:00,275.366975986926,273.13053872975604,277.603413244096
1641,49962,136,10,15,15-Oct-0136 00:00:00,276.401675146463,275.2375549534,277.565795339526
1642,49993,136,11,15,15-Nov-0136 00:00:00,277.403764863986,277.114335114826,277.693194613147
1643,50023,136,12,15,15-Dec-0136 00:00:00,278.038297813164,278.354479701999,277.722115924328
1644,50054,137,1,15,15-Jan-0137 00:00:00,278.495800065442,279.175020008771,277.816580122113
1645,50085,137,2,15,15-Feb-0137 00:00:00,278.87576397452096,279.828104208607,277.923423740434
1646,50113,137,3,15,15-Mar-0137 00:00:00,279.214601548498,280.46754520306,277.961657893937
1647,50144,137,4,15,15-Apr-0137 00:00:00,279.452184219525,280.999177884085,277.905190554966
1648,50174,137,5,15,15-May-0137 00:00:00,279.393592467916,280.900642294593,277.88654264124
1649,50205,137,6,15,15-Jun-0137 00:00:00,278.659125791398,279.384528366035,277.933723216761
1650,50235,137,7,15,15-Jul-0137 00:00:00,277.017746553331,276.10165415972097,277.93383894694097
1651,50266,137,8,15,15-Aug-0137 00:00:00,275.413547653111,273.039495459429,277.787599846793
1652,50297,137,9,15,15-Sep-0137 00:00:00,275.372142194585,273.135704937415,277.60857945175496
1653,50327,137,10,15,15-Oct-0137 00:00:00,276.407197585858,275.243077392795,277.571317778921
1654,50358,137,11,15,15-Nov-0137 00:00:00,277.409677823236,277.120248074076,277.699107572397
1655,50388,137,12,15,15-Dec-0137 00:00:00,278.044620122579,278.36080201141397,277.72843823374296
1656,50419,138,1,15,15-Jan-0138 00:00:00,278.502535097526,279.18175504085497,277.823315154197
1657,50450,138,2,15,15-Feb-0138 00:00:00,278.882899643967,279.835239878053,277.93055940988
1658,50478,138,3,15,15-Mar-0138 00:00:00,279.222110312195,280.475053966757,277.969166657634
1659,50509,138,4,15,15-Apr-0138 00:00:00,279.460023076551,281.007016741111,277.913029411992
1660,50539,138,5,15,15-May-0138 00:00:00,279.40170295954204,280.908752786219,277.894653132866
1661,50570,138,6,15,15-Jun-0138 00:00:00,278.667434876458,279.39283745109503,277.942032301821
1662,50600,138,7,15,15-Jul-0138 00:00:00,277.02617920485903,276.110086811249,277.942271598469
1663,50631,138,8,15,15-Aug-0138 00:00:00,275.42203641585496,273.047984222173,277.79608860953704
1664,50662,138,9,15,15-Sep-0138 00:00:00,275.38062743125704,273.144190174087,277.61706468842704
1665,50692,138,10,15,15-Oct-0138 00:00:00,276.41562747713,275.251507284067,277.579747670193
1666,50723,138,11,15,15-Nov-0138 00:00:00,277.41800836774297,277.128578618583,277.707438116904
1667,50753,138,12,15,15-Dec-0138 00:00:00,278.05281513692,278.368997025755,277.736633248084
1668,50784,139,1,15,15-Jan-0139 00:00:00,278.510566216261,279.18978615958997,277.831346272932
1669,50815,139,2,15,15-Feb-0139 00:00:00,278.89074631962,279.84308655370603,277.938406085533
1670,50843,139,3,15,15-Mar-0139 00:00:00,279.229759815252,280.482703469814,277.976816160691
1671,50874,139,4,15,15-Apr-0139 00:00:00,279.46747049546,281.01446416002005,277.920476830901
1672,50904,139,5,15,15-May-0139 00:00:00,279.408951200714,280.916001027391,277.901901374038
1673,50935,139,6,15,15-Jun-0139 00:00:00,278.674494375731,279.39989695036803,277.949091801094
1674,50965,139,7,15,15-Jul-0139 00:00:00,277.03306174621497,276.116969352605,277.949154139825
1675,50996,139,8,15,15-Aug-0139 00:00:00,275.428749114266,273.054696920584,277.802801307948
1676,51027,139,9,15,15-Sep-0139 00:00:00,275.387172477117,273.150735219947,277.623609734287
1677,51057,139,10,15,15-Oct-0139 00:00:00,276.422002136257,275.25788194319404,277.58612232932
1678,51088,139,11,15,15-Nov-0139 00:00:00,277.424204981378,277.13477523221803,277.713634730539
1679,51118,139,12,15,15-Dec-0139 00:00:00,278.058821121728,278.375003010564,277.742639232892
1680,51149,140,1,15,15-Jan-0140 00:00:00,278.516364064328,279.19558400765703,277.83714412099897
1681,51180,140,2,15,15-Feb-0140 00:00:00,278.896313598456,279.848653832542,277.943973364369
1682,51209,140,3,15,15-Mar-0140 00:00:00,279.235069167789,280.488012822351,277.98212551322797
1683,51240,140,4,15,15-Apr-0140 00:00:00,279.472489640055,281.019483304615,277.925495975495
1684,51270,140,5,15,15-May-0140 00:00:00,279.413642931146,280.92069275782296,277.90659310447
1685,51301,140,6,15,15-Jun-0140 00:00:00,278.678816780587,279.404219355224,277.95341420595
1686,51331,140,7,15,15-Jul-0140 00:00:00,277.036977361504,276.12088496789397,277.953069755114
1687,51362,140,8,15,15-Aug-0140 00:00:00,275.432237337095,273.058185143413,277.806289530777
1688,51393,140,9,15,15-Sep-0140 00:00:00,275.39023046155603,273.153793204386,277.626667718726
1689,51423,140,10,15,15-Oct-0140 00:00:00,276.42464479334,275.260524600277,277.588764986403
1690,51454,140,11,15,15-Nov-0140 00:00:00,277.426464979099,277.137035229939,277.71589472826
1691,51484,140,12,15,15-Dec-0140 00:00:00,278.060748885043,278.376930773879,277.744566996207
1692,51515,141,1,15,15-Jan-0141 00:00:00,278.518027775157,279.197247718486,277.838807831828
1693,51546,141,2,15,15-Feb-0141 00:00:00,278.89779919567997,279.850139429766,277.94545896159303
1694,51574,141,3,15,15-Mar-0141 00:00:00,279.236480347251,280.489424001813,277.98353669269
1695,51605,141,4,15,15-Apr-0141 00:00:00,279.47394785456004,281.02094151912,277.92695419000097
1696,51635,141,5,15,15-May-0141 00:00:00,279.415287390461,280.92233721713797,277.908237563785
1697,51666,141,6,15,15-Jun-0141 00:00:00,278.680804223858,279.40620679849496,277.955401649221
1698,51696,141,7,15,15-Jul-0141 00:00:00,277.03946679639,276.12337440278,277.95555919
1699,51727,141,8,15,15-Aug-0141 00:00:00,275.435364927496,273.061312733814,277.809417121178
1700,51758,141,9,15,15-Sep-0141 00:00:00,275.394107147811,273.157669890641,277.630544404981
1701,51788,141,10,15,15-Oct-0141 00:00:00,276.429356292226,275.265236099163,277.593476485289
1702,51819,141,11,15,15-Nov-0141 00:00:00,277.432071783833,277.14264203467303,277.721501532994
1703,51849,141,12,15,15-Dec-0141 00:00:00,278.067286265278,278.383468154114,277.751104376442
1704,51880,142,1,15,15-Jan-0142 00:00:00,278.525505776987,279.204725720316,277.846285833658
1705,51911,142,2,15,15-Feb-0142 00:00:00,278.906202641637,279.858542875723,277.95386240755
1706,51939,142,3,15,15-Mar-0142 00:00:00,279.245768836306,280.498712490868,277.992825181745
1707,51970,142,4,15,15-Apr-0142 00:00:00,279.484055762122,281.031049426682,277.937062097562
1708,52000,142,5,15,15-May-0142 00:00:00,279.426123868378,280.933173695055,277.919074041702
1709,52031,142,6,15,15-Jun-0142 00:00:00,278.692253290225,279.41765586486196,277.966850715588
1710,52061,142,7,15,15-Jul-0142 00:00:00,277.05139688702,276.13530449341,277.96748928063
1711,52092,142,8,15,15-Aug-0142 00:00:00,275.447646969699,273.073594776017,277.821699163381
1712,52123,142,9,15,15-Sep-0142 00:00:00,275.406616590261,273.170179333091,277.643053847431
1713,52153,142,10,15,15-Oct-0142 00:00:00,276.44197310496,275.277852911897,277.606093298023
1714,52184,142,11,15,15-Nov-0142 00:00:00,277.444680458253,277.155250709093,277.734110207414
1715,52214,142,12,15,15-Dec-0142 00:00:00,278.079775814152,278.395957702987,277.763593925316
1716,52245,143,1,15,15-Jan-0143 00:00:00,278.537769734446,279.216989677775,277.85854979111696
1717,52276,143,2,15,15-Feb-0143 00:00:00,278.918139063176,279.870479297262,277.965798829089
1718,52304,143,3,15,15-Mar-0143 00:00:00,279.257280298785,280.510223953347,278.004336644224
1719,52335,143,4,15,15-Apr-0143 00:00:00,279.495049363766,281.042043028326,277.948055699206
1720,52365,143,5,15,15-May-0143 00:00:00,279.436511228775,280.943561055452,277.929461402099
1721,52396,143,6,15,15-Jun-0143 00:00:00,278.701950549048,279.427353123685,277.976547974411
1722,52426,143,7,15,15-Jul-0143 00:00:00,277.060329078325,276.144236684715,277.976421471935
1723,52457,143,8,15,15-Aug-0143 00:00:00,275.455762232776,273.081710039094,277.82981442645803
1724,52488,143,9,15,15-Sep-0143 00:00:00,275.41388900518297,273.177451748013,277.65032626235296
1725,52518,143,10,15,15-Oct-0143 00:00:00,276.448402692587,275.284282499524,277.61252288565
1726,52549,143,11,15,15-Nov-0143 00:00:00,277.450293180229,277.160863431069,277.73972292939
1727,52579,143,12,15,15-Dec-0143 00:00:00,278.084623572905,278.400805461741,277.768441684069
1728,52610,144,1,15,15-Jan-0144 00:00:00,278.54193037319,279.221150316519,277.862710429861
1729,52641,144,2,15,15-Feb-0144 00:00:00,278.921716365909,279.874056599995,277.969376131822
1730,52670,144,3,15,15-Mar-0144 00:00:00,279.26040399029097,280.51334764485296,278.00746033573
1731,52701,144,4,15,15-Apr-0144 00:00:00,279.497875109613,281.04486877417304,277.95088144505297
1732,52731,144,5,15,15-May-0144 00:00:00,279.439220635317,280.946270461994,277.932170808641
1733,52762,144,6,15,15-Jun-0144 00:00:00,278.704751160173,279.43015373481,277.979348585536
1734,52792,144,7,15,15-Jul-0144 00:00:00,277.063442445699,276.147350052089,277.979534839309
1735,52823,144,8,15,15-Aug-0144 00:00:00,275.45938150774,273.085329314058,277.833433701422
1736,52854,144,9,15,15-Sep-0144 00:00:00,275.418169360754,273.181732103584,277.654606617924
1737,52884,144,10,15,15-Oct-0144 00:00:00,276.453461323452,275.289341130389,277.61758151651503
1738,52915,144,11,15,15-Nov-0144 00:00:00,277.45620930274896,277.166779553589,277.74563905191
1739,52945,144,12,15,15-Dec-0144 00:00:00,278.091438425114,278.40762031395,277.775256536278
1740,52976,145,1,15,15-Jan-0145 00:00:00,278.549647214793,279.228867158122,277.870427271464
1741,53007,145,2,15,15-Feb-0145 00:00:00,278.93030047828603,279.882640712372,277.977960244199
1742,53035,145,3,15,15-Mar-0145 00:00:00,279.269782676494,280.522726331056,278.016839021933
1743,53066,145,4,15,15-Apr-0145 00:00:00,279.507937694366,281.054931358926,277.960944029807
1744,53096,145,5,15,15-May-0145 00:00:00,279.449818465018,280.956868291695,277.94276863834205
1745,53127,145,6,15,15-Jun-0145 00:00:00,278.715697602893,279.44110017752996,277.990295028256
1746,53157,145,7,15,15-Jul-0145 00:00:00,277.074523114025,276.158430720415,277.990615507635
1747,53188,145,8,15,15-Aug-0145 00:00:00,275.470400059379,273.096347865697,277.844452253061
1748,53219,145,9,15,15-Sep-0145 00:00:00,275.428960539997,273.192523282827,277.66539779716703
1749,53249,145,10,15,15-Oct-0145 00:00:00,276.463890965068,275.299770772005,277.628011158131
1750,53280,145,11,15,15-Nov-0145 00:00:00,277.46617433198503,277.176744582825,277.75560408114603
1751,53310,145,12,15,15-Dec-0145 00:00:00,278.100866857695,278.417048746531,277.784684968859
1752,53341,146,1,15,15-Jan-0146 00:00:00,278.558498156921,279.23771810025,277.879278213592
1753,53372,146,2,15,15-Feb-0146 00:00:00,278.938564126642,279.890904360728,277.986223892555
